tiempo_id,lugar_id,arma_id,tipo_id,victimas,costo
20_22/03/20,16859,1,6,0,77974
20_29/03/20,16859,1,6,0,77974
20_01/03/20,18122,1,6,4,59825
20_08/03/20,18122,1,6,4,59825
20_15/03/20,18122,1,6,4,59825
20_22/03/20,18122,1,6,4,59825
20_29/03/20,18122,1,6,4,59825
17_06/03/20,16435,1,6,5,95926
17_13/03/20,16435,1,6,5,95926
17_20/03/20,16435,1,6,5,95926
17_27/03/20,16435,1,6,5,95926
17_06/03/20,16472,1,6,4,3287
17_13/03/20,16472,1,6,4,3287
17_20/03/20,16472,1,6,4,3287
17_27/03/20,16472,1,6,4,3287
17_06/03/20,18872,1,6,4,83678
17_13/03/20,18872,1,6,4,83678
17_20/03/20,18872,1,6,4,83678
17_27/03/20,18872,1,6,4,83678
7_06/03/20,17793,1,6,3,77925
7_13/03/20,17793,1,6,3,77925
7_20/03/20,17793,1,6,3,77925
7_27/03/20,17793,1,6,3,77925
7_06/03/20,17879,1,6,0,27168
7_13/03/20,17879,1,6,0,27168
7_20/03/20,17879,1,6,0,27168
7_27/03/20,17879,1,6,0,27168
20_07/03/20,18905,1,6,1,96223
20_14/03/20,18905,1,6,1,96223
20_21/03/20,18905,1,6,1,96223
20_28/03/20,18905,1,6,1,96223
13_02/03/20,15565,1,6,1,39387
13_09/03/20,15565,1,6,1,39387
13_16/03/20,15565,1,6,1,39387
9_04/03/20,6148,1,6,0,59045
9_11/03/20,6148,1,6,0,59045
9_18/03/20,6148,1,6,0,59045
9_25/03/20,6148,1,6,0,59045
9_04/03/20,15812,1,6,1,7480
9_11/03/20,15812,1,6,1,7480
9_18/03/20,15812,1,6,1,7480
9_25/03/20,15812,1,6,1,7480
9_04/03/20,16305,1,6,0,50061
9_11/03/20,16305,1,6,0,50061
9_18/03/20,16305,1,6,0,50061
9_25/03/20,16305,1,6,0,50061
9_04/03/20,18726,1,6,4,45293
9_11/03/20,18726,1,6,4,45293
9_18/03/20,18726,1,6,4,45293
9_25/03/20,18726,1,6,4,45293
11_01/03/20,679,1,6,0,7348
11_08/03/20,679,1,6,0,7348
11_15/03/20,679,1,6,0,7348
11_22/03/20,679,1,6,0,7348
11_29/03/20,679,1,6,0,7348
11_01/03/20,15235,1,6,4,24382
11_08/03/20,15235,1,6,4,24382
11_15/03/20,15235,1,6,4,24382
11_22/03/20,15235,1,6,4,24382
11_29/03/20,15235,1,6,4,24382
11_01/03/20,16749,1,6,4,60660
11_08/03/20,16749,1,6,4,60660
11_15/03/20,16749,1,6,4,60660
11_22/03/20,16749,1,6,4,60660
11_29/03/20,16749,1,6,4,60660
11_01/03/20,16805,1,6,3,22341
11_08/03/20,16805,1,6,3,22341
11_15/03/20,16805,1,6,3,22341
11_22/03/20,16805,1,6,3,22341
11_29/03/20,16805,1,6,3,22341
11_01/03/20,18218,1,6,2,29434
11_08/03/20,18218,1,6,2,29434
11_15/03/20,18218,1,6,2,29434
11_22/03/20,18218,1,6,2,29434
11_29/03/20,18218,1,6,2,29434
0_04/03/20,15880,1,6,0,90112
0_11/03/20,15880,1,6,0,90112
0_18/03/20,15880,1,6,0,90112
0_04/03/20,17536,1,6,1,97696
0_11/03/20,17536,1,6,1,97696
0_18/03/20,17536,1,6,1,97696
18_02/04/20,9695,1,6,3,44811
18_09/04/20,9695,1,6,3,44811
18_16/04/20,9695,1,6,3,44811
18_23/04/20,9695,1,6,3,44811
18_30/04/20,9695,1,6,3,44811
19_07/04/20,13280,1,6,2,88010
19_14/04/20,13280,1,6,2,88010
19_21/04/20,13280,1,6,2,88010
19_28/04/20,13280,1,6,2,88010
13_01/04/20,20094,1,6,4,19758
13_08/04/20,20094,1,6,4,19758
13_15/04/20,20094,1,6,4,19758
13_22/04/20,20094,1,6,4,19758
13_29/04/20,20094,1,6,4,19758
21_04/05/20,4994,1,6,1,39231
21_11/05/20,4994,1,6,1,39231
21_18/05/20,4994,1,6,1,39231
21_25/05/20,4994,1,6,1,39231
5_04/05/20,20755,1,6,4,10661
5_11/05/20,20755,1,6,4,10661
5_18/05/20,20755,1,6,4,10661
5_25/05/20,20755,1,6,4,10661
17_05/05/20,22215,1,6,2,65741
17_12/05/20,22215,1,6,2,65741
17_19/05/20,22215,1,6,2,65741
17_26/05/20,22215,1,6,2,65741
14_01/06/20,25009,1,6,5,76730
14_08/06/20,25009,1,6,5,76730
14_15/06/20,25009,1,6,5,76730
14_22/06/20,25009,1,6,5,76730
14_29/06/20,25009,1,6,5,76730
14_01/06/20,25010,1,6,3,96179
14_08/06/20,25010,1,6,3,96179
14_15/06/20,25010,1,6,3,96179
14_22/06/20,25010,1,6,3,96179
14_29/06/20,25010,1,6,3,96179
15_02/06/20,9526,1,6,0,55297
15_09/06/20,9526,1,6,0,55297
15_16/06/20,9526,1,6,0,55297
15_23/06/20,9526,1,6,0,55297
15_30/06/20,9526,1,6,0,55297
15_02/06/20,23834,1,6,2,23540
15_09/06/20,23834,1,6,2,23540
15_16/06/20,23834,1,6,2,23540
15_23/06/20,23834,1,6,2,23540
15_30/06/20,23834,1,6,2,23540
15_04/06/20,22648,1,6,0,77523
15_11/06/20,22648,1,6,0,77523
15_18/06/20,22648,1,6,0,77523
15_25/06/20,22648,1,6,0,77523
15_04/06/20,9817,1,6,4,49174
15_11/06/20,9817,1,6,4,49174
15_18/06/20,9817,1,6,4,49174
15_25/06/20,9817,1,6,4,49174
15_04/06/20,24628,1,6,4,49905
15_11/06/20,24628,1,6,4,49905
15_18/06/20,24628,1,6,4,49905
15_25/06/20,24628,1,6,4,49905
10_03/06/20,22836,1,6,3,7359
10_10/06/20,22836,1,6,3,7359
10_17/06/20,22836,1,6,3,7359
10_24/06/20,22836,1,6,3,7359
10_03/06/20,23931,1,6,1,2975
10_10/06/20,23931,1,6,1,2975
10_17/06/20,23931,1,6,1,2975
10_24/06/20,23931,1,6,1,2975
10_03/06/20,24572,1,6,0,35438
10_10/06/20,24572,1,6,0,35438
10_17/06/20,24572,1,6,0,35438
10_24/06/20,24572,1,6,0,35438
20_03/06/20,11974,1,6,3,15358
20_10/06/20,11974,1,6,3,15358
20_17/06/20,11974,1,6,3,15358
20_24/06/20,11974,1,6,3,15358
20_03/06/20,24600,1,6,5,47037
20_10/06/20,24600,1,6,5,47037
20_17/06/20,24600,1,6,5,47037
20_24/06/20,24600,1,6,5,47037
18_05/06/20,24740,1,6,4,30561
18_12/06/20,24740,1,6,4,30561
18_19/06/20,24740,1,6,4,30561
18_26/06/20,24740,1,6,4,30561
18_05/06/20,24779,1,6,3,54396
18_12/06/20,24779,1,6,3,54396
18_19/06/20,24779,1,6,3,54396
18_26/06/20,24779,1,6,3,54396
18_05/06/20,24827,1,6,3,27408
18_12/06/20,24827,1,6,3,27408
18_19/06/20,24827,1,6,3,27408
18_26/06/20,24827,1,6,3,27408
14_06/06/20,24226,1,6,1,76659
14_13/06/20,24226,1,6,1,76659
14_20/06/20,24226,1,6,1,76659
14_27/06/20,24226,1,6,1,76659
16_04/06/20,16761,1,6,5,66813
16_11/06/20,16761,1,6,5,66813
16_18/06/20,16761,1,6,5,66813
16_25/06/20,16761,1,6,5,66813
16_04/06/20,24670,1,6,4,1318
16_11/06/20,24670,1,6,4,1318
16_18/06/20,24670,1,6,4,1318
16_25/06/20,24670,1,6,4,1318
13_02/06/20,25081,1,6,0,25781
13_09/06/20,25081,1,6,0,25781
13_16/06/20,25081,1,6,0,25781
13_23/06/20,25081,1,6,0,25781
13_30/06/20,25081,1,6,0,25781
11_02/07/20,13066,1,6,5,83962
11_09/07/20,13066,1,6,5,83962
11_16/07/20,13066,1,6,5,83962
11_23/07/20,13066,1,6,5,83962
11_30/07/20,13066,1,6,5,83962
11_02/07/20,27613,1,6,3,36652
11_09/07/20,27613,1,6,3,36652
11_16/07/20,27613,1,6,3,36652
11_23/07/20,27613,1,6,3,36652
11_30/07/20,27613,1,6,3,36652
17_07/07/20,4078,1,6,4,35921
17_14/07/20,4078,1,6,4,35921
17_21/07/20,4078,1,6,4,35921
17_28/07/20,4078,1,6,4,35921
7_07/07/20,26143,1,6,3,75952
7_14/07/20,26143,1,6,3,75952
7_21/07/20,26143,1,6,3,75952
7_28/07/20,26143,1,6,3,75952
11_01/07/20,2600,1,6,2,4799
11_08/07/20,2600,1,6,2,4799
11_15/07/20,2600,1,6,2,4799
11_22/07/20,2600,1,6,2,4799
11_29/07/20,2600,1,6,2,4799
11_01/07/20,25711,1,6,5,98208
11_08/07/20,25711,1,6,5,98208
11_15/07/20,25711,1,6,5,98208
11_22/07/20,25711,1,6,5,98208
11_29/07/20,25711,1,6,5,98208
11_01/07/20,26224,1,6,0,99119
11_08/07/20,26224,1,6,0,99119
11_15/07/20,26224,1,6,0,99119
11_22/07/20,26224,1,6,0,99119
11_29/07/20,26224,1,6,0,99119
11_01/07/20,26246,1,6,3,60969
11_08/07/20,26246,1,6,3,60969
11_15/07/20,26246,1,6,3,60969
11_22/07/20,26246,1,6,3,60969
11_29/07/20,26246,1,6,3,60969
16_02/07/20,15342,1,6,5,36061
16_09/07/20,15342,1,6,5,36061
16_16/07/20,15342,1,6,5,36061
16_23/07/20,15342,1,6,5,36061
16_30/07/20,15342,1,6,5,36061
14_03/07/20,25304,1,6,0,7522
14_10/07/20,25304,1,6,0,7522
14_17/07/20,25304,1,6,0,7522
14_24/07/20,25304,1,6,0,7522
14_31/07/20,25304,1,6,0,7522
14_03/07/20,27113,1,6,1,73048
14_10/07/20,27113,1,6,1,73048
14_17/07/20,27113,1,6,1,73048
14_24/07/20,27113,1,6,1,73048
14_31/07/20,27113,1,6,1,73048
14_03/07/20,27752,1,6,0,65214
14_10/07/20,27752,1,6,0,65214
14_17/07/20,27752,1,6,0,65214
14_24/07/20,27752,1,6,0,65214
14_31/07/20,27752,1,6,0,65214
10_03/07/20,25293,1,6,0,88530
10_10/07/20,25293,1,6,0,88530
10_17/07/20,25293,1,6,0,88530
10_24/07/20,25293,1,6,0,88530
10_31/07/20,25293,1,6,0,88530
10_03/07/20,25299,1,6,0,22813
10_10/07/20,25299,1,6,0,22813
10_17/07/20,25299,1,6,0,22813
10_24/07/20,25299,1,6,0,22813
10_31/07/20,25299,1,6,0,22813
10_03/07/20,25313,1,6,5,60446
10_10/07/20,25313,1,6,5,60446
10_17/07/20,25313,1,6,5,60446
10_24/07/20,25313,1,6,5,60446
10_31/07/20,25313,1,6,5,60446
10_03/07/20,25797,1,6,5,50556
10_10/07/20,25797,1,6,5,50556
10_17/07/20,25797,1,6,5,50556
10_24/07/20,25797,1,6,5,50556
10_31/07/20,25797,1,6,5,50556
10_03/07/20,27115,1,6,1,35648
10_10/07/20,27115,1,6,1,35648
10_17/07/20,27115,1,6,1,35648
10_24/07/20,27115,1,6,1,35648
10_31/07/20,27115,1,6,1,35648
15_06/07/20,4707,1,6,5,24004
15_13/07/20,4707,1,6,5,24004
15_20/07/20,4707,1,6,5,24004
15_27/07/20,4707,1,6,5,24004
19_02/07/20,25221,1,6,2,28827
19_09/07/20,25221,1,6,2,28827
19_16/07/20,25221,1,6,2,28827
19_23/07/20,25221,1,6,2,28827
19_30/07/20,25221,1,6,2,28827
19_02/07/20,25749,1,6,4,17381
19_09/07/20,25749,1,6,4,17381
19_16/07/20,25749,1,6,4,17381
19_23/07/20,25749,1,6,4,17381
19_30/07/20,25749,1,6,4,17381
19_02/07/20,27676,1,6,1,18369
19_09/07/20,27676,1,6,1,18369
19_16/07/20,27676,1,6,1,18369
19_23/07/20,27676,1,6,1,18369
19_30/07/20,27676,1,6,1,18369
16_03/07/20,26427,1,6,4,27902
16_10/07/20,26427,1,6,4,27902
16_17/07/20,26427,1,6,4,27902
16_24/07/20,26427,1,6,4,27902
16_31/07/20,26427,1,6,4,27902
8_01/08/20,28509,1,6,0,74021
8_08/08/20,28509,1,6,0,74021
8_15/08/20,28509,1,6,0,74021
8_22/08/20,28509,1,6,0,74021
8_29/08/20,28509,1,6,0,74021
8_01/08/20,29278,1,6,2,41892
8_08/08/20,29278,1,6,2,41892
8_15/08/20,29278,1,6,2,41892
8_22/08/20,29278,1,6,2,41892
8_29/08/20,29278,1,6,2,41892
12_01/08/20,28518,1,6,3,44696
12_08/08/20,28518,1,6,3,44696
12_15/08/20,28518,1,6,3,44696
12_22/08/20,28518,1,6,3,44696
12_29/08/20,28518,1,6,3,44696
12_01/08/20,28556,1,6,4,62718
12_08/08/20,28556,1,6,4,62718
12_15/08/20,28556,1,6,4,62718
12_22/08/20,28556,1,6,4,62718
12_29/08/20,28556,1,6,4,62718
12_01/08/20,30567,1,6,4,54030
12_08/08/20,30567,1,6,4,54030
12_15/08/20,30567,1,6,4,54030
12_22/08/20,30567,1,6,4,54030
12_29/08/20,30567,1,6,4,54030
10_05/08/20,28970,1,6,2,2610
10_12/08/20,28970,1,6,2,2610
10_19/08/20,28970,1,6,2,2610
10_26/08/20,28970,1,6,2,2610
10_05/08/20,29627,1,6,2,9408
10_12/08/20,29627,1,6,2,9408
10_19/08/20,29627,1,6,2,9408
10_26/08/20,29627,1,6,2,9408
10_05/08/20,30295,1,6,4,17608
10_12/08/20,30295,1,6,4,17608
10_19/08/20,30295,1,6,4,17608
10_26/08/20,30295,1,6,4,17608
13_03/08/20,28004,1,6,0,75883
13_10/08/20,28004,1,6,0,75883
13_17/08/20,28004,1,6,0,75883
13_24/08/20,28004,1,6,0,75883
13_31/08/20,28004,1,6,0,75883
13_03/08/20,30074,1,6,3,6512
13_10/08/20,30074,1,6,3,6512
13_17/08/20,30074,1,6,3,6512
13_24/08/20,30074,1,6,3,6512
13_31/08/20,30074,1,6,3,6512
9_05/08/20,15984,1,6,5,13364
9_12/08/20,15984,1,6,5,13364
9_19/08/20,15984,1,6,5,13364
9_26/08/20,15984,1,6,5,13364
9_05/08/20,28204,1,6,1,28289
9_12/08/20,28204,1,6,1,28289
9_19/08/20,28204,1,6,1,28289
9_26/08/20,28204,1,6,1,28289
9_05/08/20,30266,1,6,3,33955
9_12/08/20,30266,1,6,3,33955
9_19/08/20,30266,1,6,3,33955
9_26/08/20,30266,1,6,3,33955
9_05/08/20,30291,1,6,2,45255
9_12/08/20,30291,1,6,2,45255
9_19/08/20,30291,1,6,2,45255
9_26/08/20,30291,1,6,2,45255
13_01/08/20,30575,1,6,2,17730
13_08/08/20,30575,1,6,2,17730
13_15/08/20,30575,1,6,2,17730
13_22/08/20,30575,1,6,2,17730
13_29/08/20,30575,1,6,2,17730
9_03/08/20,11684,1,6,2,16017
9_10/08/20,11684,1,6,2,16017
9_17/08/20,11684,1,6,2,16017
9_24/08/20,11684,1,6,2,16017
9_31/08/20,11684,1,6,2,16017
9_03/08/20,28741,1,6,0,52312
9_10/08/20,28741,1,6,0,52312
9_17/08/20,28741,1,6,0,52312
9_24/08/20,28741,1,6,0,52312
9_31/08/20,28741,1,6,0,52312
9_03/08/20,29450,1,6,4,94530
9_10/08/20,29450,1,6,4,94530
9_17/08/20,29450,1,6,4,94530
9_24/08/20,29450,1,6,4,94530
9_31/08/20,29450,1,6,4,94530
9_03/08/20,30740,1,6,4,64291
9_10/08/20,30740,1,6,4,64291
9_17/08/20,30740,1,6,4,64291
9_24/08/20,30740,1,6,4,64291
9_31/08/20,30740,1,6,4,64291
17_06/08/20,29022,1,6,2,22674
17_13/08/20,29022,1,6,2,22674
17_20/08/20,29022,1,6,2,22674
17_27/08/20,29022,1,6,2,22674
6_03/08/20,28014,1,6,2,21833
6_10/08/20,28014,1,6,2,21833
6_17/08/20,28014,1,6,2,21833
6_24/08/20,28014,1,6,2,21833
1_04/08/20,28157,1,6,3,16628
1_11/08/20,28157,1,6,3,16628
1_18/08/20,28157,1,6,3,16628
1_25/08/20,28157,1,6,3,16628
14_05/08/20,29622,1,6,3,1606
14_12/08/20,29622,1,6,3,1606
14_19/08/20,29622,1,6,3,1606
14_26/08/20,29622,1,6,3,1606
12_07/08/20,29833,1,6,5,93622
12_14/08/20,29833,1,6,5,93622
12_21/08/20,29833,1,6,5,93622
12_28/08/20,29833,1,6,5,93622
19_03/08/20,30717,1,6,1,6404
19_10/08/20,30717,1,6,1,6404
19_17/08/20,30717,1,6,1,6404
19_24/08/20,30717,1,6,1,6404
19_31/08/20,30717,1,6,1,6404
11_02/09/20,31580,1,6,4,30119
11_09/09/20,31580,1,6,4,30119
11_16/09/20,31580,1,6,4,30119
11_23/09/20,31580,1,6,4,30119
11_30/09/20,31580,1,6,4,30119
11_02/09/20,31626,1,6,1,13562
11_09/09/20,31626,1,6,1,13562
11_16/09/20,31626,1,6,1,13562
11_23/09/20,31626,1,6,1,13562
11_30/09/20,31626,1,6,1,13562
11_02/09/20,31645,1,6,1,77673
11_09/09/20,31645,1,6,1,77673
11_16/09/20,31645,1,6,1,77673
11_23/09/20,31645,1,6,1,77673
11_30/09/20,31645,1,6,1,77673
12_03/09/20,31675,1,6,0,72973
12_10/09/20,31675,1,6,0,72973
12_17/09/20,31675,1,6,0,72973
12_24/09/20,31675,1,6,0,72973
12_03/09/20,31727,1,6,3,66932
12_10/09/20,31727,1,6,3,66932
12_17/09/20,31727,1,6,3,66932
12_24/09/20,31727,1,6,3,66932
14_02/09/20,31023,1,6,0,33372
14_09/09/20,31023,1,6,0,33372
14_16/09/20,31023,1,6,0,33372
14_23/09/20,31023,1,6,0,33372
14_30/09/20,31023,1,6,0,33372
14_02/09/20,32327,1,6,5,98560
14_09/09/20,32327,1,6,5,98560
14_16/09/20,32327,1,6,5,98560
14_23/09/20,32327,1,6,5,98560
14_30/09/20,32327,1,6,5,98560
14_02/09/20,33744,1,6,2,58974
14_09/09/20,33744,1,6,2,58974
14_16/09/20,33744,1,6,2,58974
14_23/09/20,33744,1,6,2,58974
14_30/09/20,33744,1,6,2,58974
9_03/09/20,31677,1,6,5,31006
9_10/09/20,31677,1,6,5,31006
9_17/09/20,31677,1,6,5,31006
9_24/09/20,31677,1,6,5,31006
9_03/09/20,33103,1,6,4,51765
9_10/09/20,33103,1,6,4,51765
9_17/09/20,33103,1,6,4,51765
9_24/09/20,33103,1,6,4,51765
16_01/09/20,17777,1,6,1,76207
16_08/09/20,17777,1,6,1,76207
16_15/09/20,17777,1,6,1,76207
16_22/09/20,17777,1,6,1,76207
16_29/09/20,17777,1,6,1,76207
16_01/09/20,31510,1,6,1,85006
16_08/09/20,31510,1,6,1,85006
16_15/09/20,31510,1,6,1,85006
16_22/09/20,31510,1,6,1,85006
16_29/09/20,31510,1,6,1,85006
16_01/09/20,32188,1,6,0,3217
16_08/09/20,32188,1,6,0,3217
16_15/09/20,32188,1,6,0,3217
16_22/09/20,32188,1,6,0,3217
16_29/09/20,32188,1,6,0,3217
16_01/09/20,33572,1,6,2,70129
16_08/09/20,33572,1,6,2,70129
16_15/09/20,33572,1,6,2,70129
16_22/09/20,33572,1,6,2,70129
16_29/09/20,33572,1,6,2,70129
18_04/09/20,32516,1,6,2,8165
18_11/09/20,32516,1,6,2,8165
18_18/09/20,32516,1,6,2,8165
18_25/09/20,32516,1,6,2,8165
18_04/09/20,33184,1,6,2,57590
18_11/09/20,33184,1,6,2,57590
18_18/09/20,33184,1,6,2,57590
18_25/09/20,33184,1,6,2,57590
18_04/09/20,33198,1,6,0,5202
18_11/09/20,33198,1,6,0,5202
18_18/09/20,33198,1,6,0,5202
18_25/09/20,33198,1,6,0,5202
8_01/09/20,30802,1,6,1,16285
8_08/09/20,30802,1,6,1,16285
8_15/09/20,30802,1,6,1,16285
8_22/09/20,30802,1,6,1,16285
8_29/09/20,30802,1,6,1,16285
8_01/09/20,31508,1,6,5,63733
8_08/09/20,31508,1,6,5,63733
8_15/09/20,31508,1,6,5,63733
8_22/09/20,31508,1,6,5,63733
8_29/09/20,31508,1,6,5,63733
8_01/09/20,32244,1,6,3,39948
8_08/09/20,32244,1,6,3,39948
8_15/09/20,32244,1,6,3,39948
8_22/09/20,32244,1,6,3,39948
8_29/09/20,32244,1,6,3,39948
8_01/09/20,32920,1,6,2,37517
8_08/09/20,32920,1,6,2,37517
8_15/09/20,32920,1,6,2,37517
8_22/09/20,32920,1,6,2,37517
8_29/09/20,32920,1,6,2,37517
8_01/09/20,32952,1,6,0,65334
8_08/09/20,32952,1,6,0,65334
8_15/09/20,32952,1,6,0,65334
8_22/09/20,32952,1,6,0,65334
8_29/09/20,32952,1,6,0,65334
8_01/09/20,33583,1,6,2,14188
8_08/09/20,33583,1,6,2,14188
8_15/09/20,33583,1,6,2,14188
8_22/09/20,33583,1,6,2,14188
8_29/09/20,33583,1,6,2,14188
21_01/09/20,31500,1,6,3,41725
21_08/09/20,31500,1,6,3,41725
21_15/09/20,31500,1,6,3,41725
21_22/09/20,31500,1,6,3,41725
21_29/09/20,31500,1,6,3,41725
21_01/09/20,32239,1,6,1,45280
21_08/09/20,32239,1,6,1,45280
21_15/09/20,32239,1,6,1,45280
21_22/09/20,32239,1,6,1,45280
21_29/09/20,32239,1,6,1,45280
SD_01/09/20,31468,1,6,4,95278
SD_08/09/20,31468,1,6,4,95278
SD_15/09/20,31468,1,6,4,95278
SD_22/09/20,31468,1,6,4,95278
SD_29/09/20,31468,1,6,4,95278
15_04/09/20,32566,1,6,3,69048
15_11/09/20,32566,1,6,3,69048
15_18/09/20,32566,1,6,3,69048
15_25/09/20,32566,1,6,3,69048
15_04/09/20,33180,1,6,1,95781
15_11/09/20,33180,1,6,1,95781
15_18/09/20,33180,1,6,1,95781
15_25/09/20,33180,1,6,1,95781
15_04/09/20,33216,1,6,1,74067
15_11/09/20,33216,1,6,1,74067
15_18/09/20,33216,1,6,1,74067
15_25/09/20,33216,1,6,1,74067
15_04/09/20,33226,1,6,2,38882
15_11/09/20,33226,1,6,2,38882
15_18/09/20,33226,1,6,2,38882
15_25/09/20,33226,1,6,2,38882
20_04/09/20,31085,1,6,1,12777
20_11/09/20,31085,1,6,1,12777
20_18/09/20,31085,1,6,1,12777
20_25/09/20,31085,1,6,1,12777
12_01/09/20,30787,1,6,2,36255
12_08/09/20,30787,1,6,2,36255
12_15/09/20,30787,1,6,2,36255
12_22/09/20,30787,1,6,2,36255
12_29/09/20,30787,1,6,2,36255
12_01/09/20,32232,1,6,5,4915
12_08/09/20,32232,1,6,5,4915
12_15/09/20,32232,1,6,5,4915
12_22/09/20,32232,1,6,5,4915
12_29/09/20,32232,1,6,5,4915
18_01/10/20,33798,1,6,4,59371
18_08/10/20,33798,1,6,4,59371
18_15/10/20,33798,1,6,4,59371
18_22/10/20,33798,1,6,4,59371
18_29/10/20,33798,1,6,4,59371
9_07/10/20,35155,1,6,5,89268
9_14/10/20,35155,1,6,5,89268
9_21/10/20,35155,1,6,5,89268
9_28/10/20,35155,1,6,5,89268
9_07/10/20,36672,1,6,0,57027
9_14/10/20,36672,1,6,0,57027
9_21/10/20,36672,1,6,0,57027
9_28/10/20,36672,1,6,0,57027
10_01/10/20,34517,1,6,5,38009
10_08/10/20,34517,1,6,5,38009
10_15/10/20,34517,1,6,5,38009
10_22/10/20,34517,1,6,5,38009
10_29/10/20,34517,1,6,5,38009
10_01/10/20,36007,1,6,4,17049
10_08/10/20,36007,1,6,4,17049
10_15/10/20,36007,1,6,4,17049
10_22/10/20,36007,1,6,4,17049
10_29/10/20,36007,1,6,4,17049
10_01/10/20,36038,1,6,2,59193
10_08/10/20,36038,1,6,2,59193
10_15/10/20,36038,1,6,2,59193
10_22/10/20,36038,1,6,2,59193
10_29/10/20,36038,1,6,2,59193
10_01/10/20,36048,1,6,5,2595
10_08/10/20,36048,1,6,5,2595
10_15/10/20,36048,1,6,5,2595
10_22/10/20,36048,1,6,5,2595
10_29/10/20,36048,1,6,5,2595
20_01/10/20,34539,1,6,2,37758
20_08/10/20,34539,1,6,2,37758
20_15/10/20,34539,1,6,2,37758
20_22/10/20,34539,1,6,2,37758
20_29/10/20,34539,1,6,2,37758
5_02/10/20,33999,1,6,1,54339
5_09/10/20,33999,1,6,1,54339
5_16/10/20,33999,1,6,1,54339
5_23/10/20,33999,1,6,1,54339
5_30/10/20,33999,1,6,1,54339
11_03/10/20,4092,1,6,5,30727
11_10/10/20,4092,1,6,5,30727
11_17/10/20,4092,1,6,5,30727
11_24/10/20,4092,1,6,5,30727
11_31/10/20,4092,1,6,5,30727
11_03/10/20,14578,1,6,5,36113
11_10/10/20,14578,1,6,5,36113
11_17/10/20,14578,1,6,5,36113
11_24/10/20,14578,1,6,5,36113
11_31/10/20,14578,1,6,5,36113
11_03/10/20,34100,1,6,0,69782
11_10/10/20,34100,1,6,0,69782
11_17/10/20,34100,1,6,0,69782
11_24/10/20,34100,1,6,0,69782
11_31/10/20,34100,1,6,0,69782
11_03/10/20,34763,1,6,1,2306
11_10/10/20,34763,1,6,1,2306
11_17/10/20,34763,1,6,1,2306
11_24/10/20,34763,1,6,1,2306
11_31/10/20,34763,1,6,1,2306
11_03/10/20,34791,1,6,0,41205
11_10/10/20,34791,1,6,0,41205
11_17/10/20,34791,1,6,0,41205
11_24/10/20,34791,1,6,0,41205
11_31/10/20,34791,1,6,0,41205
11_03/10/20,35571,1,6,5,30421
11_10/10/20,35571,1,6,5,30421
11_17/10/20,35571,1,6,5,30421
11_24/10/20,35571,1,6,5,30421
11_31/10/20,35571,1,6,5,30421
11_03/10/20,36305,1,6,4,50136
11_10/10/20,36305,1,6,4,50136
11_17/10/20,36305,1,6,4,50136
11_24/10/20,36305,1,6,4,50136
11_31/10/20,36305,1,6,4,50136
16_05/10/20,34947,1,6,4,24184
16_12/10/20,34947,1,6,4,24184
16_19/10/20,34947,1,6,4,24184
16_26/10/20,34947,1,6,4,24184
12_06/10/20,4924,1,6,3,64164
12_13/10/20,4924,1,6,3,64164
12_20/10/20,4924,1,6,3,64164
12_27/10/20,4924,1,6,3,64164
12_06/10/20,34332,1,6,2,3665
12_13/10/20,34332,1,6,2,3665
12_20/10/20,34332,1,6,2,3665
12_27/10/20,34332,1,6,2,3665
12_06/10/20,35097,1,6,3,458
12_13/10/20,35097,1,6,3,458
12_20/10/20,35097,1,6,3,458
12_27/10/20,35097,1,6,3,458
12_02/10/20,33918,1,6,1,99772
12_09/10/20,33918,1,6,1,99772
12_16/10/20,33918,1,6,1,99772
12_23/10/20,33918,1,6,1,99772
12_30/10/20,33918,1,6,1,99772
10_03/10/20,34047,1,6,5,81367
10_10/10/20,34047,1,6,5,81367
10_17/10/20,34047,1,6,5,81367
10_24/10/20,34047,1,6,5,81367
10_31/10/20,34047,1,6,5,81367
10_03/10/20,34050,1,6,5,87896
10_10/10/20,34050,1,6,5,87896
10_17/10/20,34050,1,6,5,87896
10_24/10/20,34050,1,6,5,87896
10_31/10/20,34050,1,6,5,87896
10_03/10/20,36225,1,6,5,93173
10_10/10/20,36225,1,6,5,93173
10_17/10/20,36225,1,6,5,93173
10_24/10/20,36225,1,6,5,93173
10_31/10/20,36225,1,6,5,93173
14_07/10/20,3153,1,6,2,86363
14_14/10/20,3153,1,6,2,86363
14_21/10/20,3153,1,6,2,86363
14_28/10/20,3153,1,6,2,86363
14_07/10/20,903,1,6,1,75937
14_14/10/20,903,1,6,1,75937
14_21/10/20,903,1,6,1,75937
14_28/10/20,903,1,6,1,75937
5_01/10/20,34537,1,6,4,27143
5_08/10/20,34537,1,6,4,27143
5_15/10/20,34537,1,6,4,27143
5_22/10/20,34537,1,6,4,27143
5_29/10/20,34537,1,6,4,27143
20_02/10/20,19673,1,6,2,53948
20_09/10/20,19673,1,6,2,53948
20_16/10/20,19673,1,6,2,53948
20_23/10/20,19673,1,6,2,53948
20_30/10/20,19673,1,6,2,53948
20_02/10/20,35365,1,6,1,69299
20_09/10/20,35365,1,6,1,69299
20_16/10/20,35365,1,6,1,69299
20_23/10/20,35365,1,6,1,69299
20_30/10/20,35365,1,6,1,69299
